year,value,edu_encoded,area_clean_นอกเขตเทศบาล,area_clean_รวม,area_clean_เขตเทศบาล,sex_clean_ชาย,sex_clean_รวม,sex_clean_หญิง,quarter1,quarter2,quarter3,quarter4
2563,53.5,1,1,0,0,0,1,0,0,1,0,0
2563,65.5,1,1,0,0,1,0,0,0,1,0,0
2563,52.8,1,0,1,0,0,1,0,0,0,1,0
2563,64.3,1,0,1,0,1,0,0,0,0,1,0
2563,44.2,1,0,1,0,0,0,1,0,0,1,0
2563,48.9,1,0,0,1,0,1,0,0,0,1,0
2563,59.8,1,0,0,1,1,0,0,0,0,1,0
2563,41.4,1,0,0,1,0,0,1,0,0,1,0
2563,54.8,1,1,0,0,0,1,0,0,0,1,0
2563,66.5,1,1,0,0,1,0,0,0,0,1,0
2563,45.8,1,1,0,0,0,0,1,0,0,1,0
2556,79.5,2,0,1,0,0,1,0,1,0,0,0
2556,86.7,2,0,1,0,1,0,0,1,0,0,0
2556,71.5,2,0,1,0,0,0,1,1,0,0,0
2556,76.2,2,0,0,1,0,1,0,1,0,0,0
2556,83.3,2,0,0,1,1,0,0,1,0,0,0
2556,69.1,2,0,0,1,0,0,1,1,0,0,0
2556,80.7,2,1,0,0,0,1,0,1,0,0,0
2556,87.9,2,1,0,0,1,0,0,1,0,0,0
2556,72.5,2,1,0,0,0,0,1,1,0,0,0
2556,82.4,2,0,1,0,0,1,0,0,1,0,0
2556,89.2,2,0,1,0,1,0,0,0,1,0,0
2556,74.7,2,0,1,0,0,0,1,0,1,0,0
2556,79.2,2,0,0,1,0,1,0,0,1,0,0
2556,87.3,2,0,0,1,1,0,0,0,1,0,0
2556,70.9,2,0,0,1,0,0,1,0,1,0,0
2556,83.6,2,1,0,0,0,1,0,0,1,0,0
2556,89.9,2,1,0,0,1,0,0,0,1,0,0
2556,76.3,2,1,0,0,0,0,1,0,1,0,0
2556,78.3,2,0,1,0,0,1,0,0,0,1,0
2556,85.9,2,0,1,0,1,0,0,0,0,1,0
2556,70.1,2,0,1,0,0,0,1,0,0,1,0
2556,74.3,2,0,0,1,0,1,0,0,0,1,0
2556,83.3,2,0,0,1,1,0,0,0,0,1,0
2556,65.6,2,0,0,1,0,0,1,0,0,1,0
2556,79.9,2,1,0,0,0,1,0,0,0,1,0
2556,86.8,2,1,0,0,1,0,0,0,0,1,0
2556,72.1,2,1,0,0,0,0,1,0,0,1,0
2556,78.7,2,0,1,0,0,1,0,0,0,0,1
2556,85.8,2,0,1,0,1,0,0,0,0,0,1
2556,70.9,2,0,1,0,0,0,1,0,0,0,1
2556,74.9,2,0,0,1,0,1,0,0,0,0,1
2556,82.9,2,0,0,1,1,0,0,0,0,0,1
2556,67.1,2,0,0,1,0,0,1,0,0,0,1
2556,80.2,2,1,0,0,0,1,0,0,0,0,1
2556,86.9,2,1,0,0,1,0,0,0,0,0,1
2556,72.5,2,1,0,0,0,0,1,0,0,0,1
2557,77.9,2,0,1,0,0,1,0,1,0,0,0
2557,85.7,2,0,1,0,1,0,0,1,0,0,0
2557,69.7,2,0,1,0,0,0,1,1,0,0,0
2557,76.3,2,0,0,1,0,1,0,1,0,0,0
2557,68.3,2,0,0,1,0,0,1,1,0,0,0
2557,78.9,2,1,0,0,0,1,0,1,0,0,0
2557,86.6,2,1,0,0,1,0,0,1,0,0,0
2557,70.6,2,1,0,0,0,0,1,1,0,0,0
2557,78.8,2,0,1,0,0,1,0,0,1,0,0
2557,87.1,2,0,1,0,1,0,0,0,1,0,0
2557,69.9,2,0,1,0,0,0,1,0,1,0,0
2557,76.5,2,0,0,1,0,1,0,0,1,0,0
2557,85.2,2,0,0,1,1,0,0,0,1,0,0
2557,67.9,2,0,0,1,0,0,1,0,1,0,0
2557,80.2,2,1,0,0,0,1,0,0,1,0,0
2557,88.3,2,1,0,0,1,0,0,0,1,0,0
2557,71.2,2,1,0,0,0,0,1,0,1,0,0
2557,79.3,2,0,1,0,0,1,0,0,0,1,0
2557,86.8,2,0,1,0,1,0,0,0,0,1,0
2557,71.2,2,0,1,0,0,0,1,0,0,1,0
2557,76.8,2,0,0,1,0,1,0,0,0,1,0
2557,85.2,2,0,0,1,1,0,0,0,0,1,0
2557,68.2,2,0,0,1,0,0,1,0,0,1,0
2557,80.8,2,1,0,0,0,1,0,0,0,1,0
2557,87.7,2,1,0,0,1,0,0,0,0,1,0
2557,73.1,2,1,0,0,0,0,1,0,0,1,0
2557,78.4,2,0,1,0,0,1,0,0,0,0,1
2557,85.8,2,0,1,0,1,0,0,0,0,0,1
2557,70.6,2,0,1,0,0,0,1,0,0,0,1
2557,76.3,2,0,0,1,0,1,0,0,0,0,1
2557,84.6,2,0,0,1,1,0,0,0,0,0,1
2557,67.9,2,0,0,1,0,0,1,0,0,0,1
2557,79.7,2,1,0,0,0,1,0,0,0,0,1
2557,86.5,2,1,0,0,1,0,0,0,0,0,1
2557,72.2,2,1,0,0,0,0,1,0,0,0,1
2558,77,2,0,1,0,0,1,0,1,0,0,0
2558,84.8,2,0,1,0,1,0,0,1,0,0,0
2558,68.6,2,0,1,0,0,0,1,1,0,0,0
2558,75.8,2,0,0,1,0,1,0,1,0,0,0
2558,83.9,2,0,0,1,1,0,0,1,0,0,0
2558,67.5,2,0,0,1,0,0,1,1,0,0,0
2558,77.8,2,1,0,0,0,1,0,1,0,0,0
2558,85.4,2,1,0,0,1,0,0,1,0,0,0
2558,69.4,2,1,0,0,0,0,1,1,0,0,0
2558,78.9,2,0,1,0,0,1,0,0,1,0,0
2558,86.8,2,0,1,0,1,0,0,0,1,0,0
2558,70.3,2,0,1,0,0,0,1,0,1,0,0
2558,76.9,2,0,0,1,0,1,0,0,1,0,0
2558,84.8,2,0,0,1,1,0,0,0,1,0,0
2558,68.9,2,0,0,1,0,0,1,0,1,0,0
2558,80.1,2,1,0,0,0,1,0,0,1,0,0
2558,88,2,1,0,0,1,0,0,0,1,0,0
2558,71.3,2,1,0,0,0,0,1,0,1,0,0
2558,86,2,0,1,0,1,0,0,0,0,1,0
2558,70.7,2,0,1,0,0,0,1,0,0,1,0
2558,76.2,2,0,0,1,0,1,0,0,0,1,0
2558,84,2,0,0,1,1,0,0,0,0,1,0
2558,68.1,2,0,0,1,0,0,1,0,0,1,0
2558,80.3,2,1,0,0,0,1,0,0,0,1,0
2558,87.3,2,1,0,0,1,0,0,0,0,1,0
2558,72.5,2,1,0,0,0,0,1,0,0,1,0
2558,78.1,2,0,1,0,0,1,0,0,0,0,1
2558,85.9,2,0,1,0,1,0,0,0,0,0,1
2558,69.7,2,0,1,0,0,0,1,0,0,0,1
2558,76,2,0,0,1,0,1,0,0,0,0,1
2558,84.4,2,0,0,1,1,0,0,0,0,0,1
2558,67.4,2,0,0,1,0,0,1,0,0,0,1
2558,79.4,2,1,0,0,0,1,0,0,0,0,1
2558,86.8,2,1,0,0,1,0,0,0,0,0,1
2558,71.2,2,1,0,0,0,0,1,0,0,0,1
2559,76.6,2,0,1,0,0,1,0,1,0,0,0
2559,84.3,2,0,1,0,1,0,0,1,0,0,0
2559,68.2,2,0,1,0,0,0,1,1,0,0,0
2559,75.4,2,0,0,1,0,1,0,1,0,0,0
2559,83.8,2,0,0,1,1,0,0,1,0,0,0
2559,66.7,2,0,0,1,0,0,1,1,0,0,0
2559,77.3,2,1,0,0,0,1,0,1,0,0,0
2559,84.6,2,1,0,0,1,0,0,1,0,0,0
2559,69.2,2,1,0,0,0,0,1,1,0,0,0
2559,78.2,2,0,1,0,0,1,0,0,1,0,0
2559,86.2,2,0,1,0,1,0,0,0,1,0,0
2559,69.4,2,0,1,0,0,0,1,0,1,0,0
2559,76.4,2,0,0,1,0,1,0,0,1,0,0
2559,85,2,0,0,1,1,0,0,0,1,0,0
2559,67.4,2,0,0,1,0,0,1,0,1,0,0
2559,79.3,2,1,0,0,0,1,0,0,1,0,0
2559,86.9,2,1,0,0,1,0,0,0,1,0,0
2559,70.7,2,1,0,0,0,0,1,0,1,0,0
2559,78.6,2,0,1,0,0,1,0,0,0,1,0
2559,85.6,2,0,1,0,1,0,0,0,0,1,0
2559,71,2,0,1,0,0,0,1,0,0,1,0
2559,76,2,0,0,1,0,1,0,0,0,1,0
2559,83.3,2,0,0,1,1,0,0,0,0,1,0
2559,68.3,2,0,0,1,0,0,1,0,0,1,0
2559,80.3,2,1,0,0,0,1,0,0,0,1,0
2559,87,2,1,0,0,1,0,0,0,0,1,0
2559,72.7,2,1,0,0,0,0,1,0,0,1,0
2559,75.8,2,0,1,0,0,1,0,0,0,0,1
2559,83.9,2,0,1,0,1,0,0,0,0,0,1
2559,66.9,2,0,1,0,0,0,1,0,0,0,1
2559,73.4,2,0,0,1,0,1,0,0,0,0,1
2559,82,2,0,0,1,1,0,0,0,0,0,1
2559,77.3,2,1,0,0,0,1,0,0,0,0,1
2559,85,2,1,0,0,1,0,0,0,0,0,1
2559,68.5,2,1,0,0,0,0,1,0,0,0,1
2560,76.3,2,0,1,0,0,1,0,1,0,0,0
2560,84.5,2,0,1,0,1,0,0,1,0,0,0
2560,67.1,2,0,1,0,0,0,1,1,0,0,0
2560,74.9,2,0,0,1,0,1,0,1,0,0,0
2560,84,2,0,0,1,1,0,0,1,0,0,0
2560,65.1,2,0,0,1,0,0,1,1,0,0,0
2560,77.2,2,1,0,0,0,1,0,1,0,0,0
2560,84.8,2,1,0,0,1,0,0,1,0,0,0
2560,68.4,2,1,0,0,0,0,1,1,0,0,0
2560,78,2,0,1,0,0,1,0,0,1,0,0
2560,86.2,2,0,1,0,1,0,0,0,1,0,0
2560,69,2,0,1,0,0,0,1,0,1,0,0
2560,76.2,2,0,0,1,0,1,0,0,1,0,0
2560,85.2,2,0,0,1,1,0,0,0,1,0,0
2560,66.9,2,0,0,1,0,0,1,0,1,0,0
2560,79.2,2,1,0,0,0,1,0,0,1,0,0
2560,86.8,2,1,0,0,1,0,0,0,1,0,0
2560,70.5,2,1,0,0,0,0,1,0,1,0,0
2560,77.4,2,0,1,0,0,1,0,0,0,1,0
2560,84.7,2,0,1,0,1,0,0,0,0,1,0
2560,69.5,2,0,1,0,0,0,1,0,0,1,0
2560,74.2,2,0,0,1,0,1,0,0,0,1,0
2560,82.2,2,0,0,1,1,0,0,0,0,1,0
2560,66.1,2,0,0,1,0,0,1,0,0,1,0
2560,79.4,2,1,0,0,0,1,0,0,0,1,0
2560,86.2,2,1,0,0,1,0,0,0,0,1,0
2560,71.7,2,1,0,0,0,0,1,0,0,1,0
2560,75.8,2,0,1,0,0,1,0,0,0,0,1
2560,83.8,2,0,1,0,1,0,0,0,0,0,1
2560,67.2,2,0,1,0,0,0,1,0,0,0,1
2560,73.3,2,0,0,1,0,1,0,0,0,0,1
2560,81.9,2,0,0,1,1,0,0,0,0,0,1
2560,64.6,2,0,0,1,0,0,1,0,0,0,1
2560,77.4,2,1,0,0,0,1,0,0,0,0,1
2560,84.9,2,1,0,0,1,0,0,0,0,0,1
2560,68.9,2,1,0,0,0,0,1,0,0,0,1
2561,75.7,2,0,1,0,0,1,0,1,0,0,0
2561,84.1,2,0,1,0,1,0,0,1,0,0,0
2561,66.6,2,0,1,0,0,0,1,1,0,0,0
2561,73.7,2,0,0,1,0,1,0,1,0,0,0
2561,82.9,2,0,0,1,1,0,0,1,0,0,0
2561,64.2,2,0,0,1,0,0,1,1,0,0,0
2561,77,2,1,0,0,0,1,0,1,0,0,0
2561,84.8,2,1,0,0,1,0,0,1,0,0,0
2561,68.2,2,1,0,0,0,0,1,1,0,0,0
2561,78.1,2,0,1,0,0,1,0,0,1,0,0
2561,69.3,2,0,1,0,0,0,1,0,1,0,0
2561,76.1,2,0,0,1,0,1,0,0,1,0,0
2561,85,2,0,0,1,1,0,0,0,1,0,0
2561,67.2,2,0,0,1,0,0,1,0,1,0,0
2561,79.4,2,1,0,0,0,1,0,0,1,0,0
2561,86.7,2,1,0,0,1,0,0,0,1,0,0
2561,70.8,2,1,0,0,0,0,1,0,1,0,0
2561,77.6,2,0,1,0,0,1,0,0,0,1,0
2561,85.5,2,0,1,0,1,0,0,0,0,1,0
2561,69.1,2,0,1,0,0,0,1,0,0,1,0
2561,74.5,2,0,0,1,0,1,0,0,0,1,0
2561,83.5,2,0,0,1,1,0,0,0,0,1,0
2561,65.4,2,0,0,1,0,0,1,0,0,1,0
2561,79.6,2,1,0,0,0,1,0,0,0,1,0
2561,86.7,2,1,0,0,1,0,0,0,0,1,0
2561,71.5,2,1,0,0,0,0,1,0,0,1,0
2561,76.5,2,0,1,0,0,1,0,0,0,0,1
2561,84,2,0,1,0,1,0,0,0,0,0,1
2561,68.2,2,0,1,0,0,0,1,0,0,0,1
2561,74.2,2,0,0,1,0,1,0,0,0,0,1
2561,82.2,2,0,0,1,1,0,0,0,0,0,1
2561,65.8,2,0,0,1,0,0,1,0,0,0,1
2561,77.9,2,1,0,0,0,1,0,0,0,0,1
2561,85,2,1,0,0,1,0,0,0,0,0,1
2561,69.8,2,1,0,0,0,0,1,0,0,0,1
2562,75.9,2,0,1,0,0,1,0,1,0,0,0
2562,83.6,2,0,1,0,1,0,0,1,0,0,0
2562,67.3,2,0,1,0,0,0,1,1,0,0,0
2562,74.1,2,0,0,1,0,1,0,1,0,0,0
2562,82.6,2,0,0,1,1,0,0,1,0,0,0
2562,65.2,2,0,0,1,0,0,1,1,0,0,0
2562,77,2,1,0,0,0,1,0,1,0,0,0
2562,84.1,2,1,0,0,1,0,0,1,0,0,0
2562,68.7,2,1,0,0,0,0,1,1,0,0,0
2562,77.7,2,0,1,0,0,1,0,0,1,0,0
2562,85.4,2,0,1,0,1,0,0,0,1,0,0
2562,69.2,2,0,1,0,0,0,1,0,1,0,0
2562,75.4,2,0,0,1,0,1,0,0,1,0,0
2562,84.3,2,0,0,1,1,0,0,0,1,0,0
2562,66.1,2,0,0,1,0,0,1,0,1,0,0
2562,79.2,2,1,0,0,0,1,0,0,1,0,0
2562,86.2,2,1,0,0,1,0,0,0,1,0,0
2562,71.4,2,1,0,0,0,0,1,0,1,0,0
2562,75.5,2,0,1,0,0,1,0,0,0,1,0
2562,83.8,2,0,1,0,1,0,0,0,0,1,0
2562,66.6,2,0,1,0,0,0,1,0,0,1,0
2562,72.9,2,0,0,1,0,1,0,0,0,1,0
2562,81.4,2,0,0,1,1,0,0,0,0,1,0
2562,64.2,2,0,0,1,0,0,1,0,0,1,0
2562,85.3,2,1,0,0,1,0,0,0,0,1,0
2562,68.2,2,1,0,0,0,0,1,0,0,1,0
2562,75.5,2,0,1,0,0,1,0,0,0,0,1
2562,83.4,2,0,1,0,1,0,0,0,0,0,1
2562,66.8,2,0,1,0,0,0,1,0,0,0,1
2562,73.5,2,0,0,1,0,1,0,0,0,0,1
2562,82.1,2,0,0,1,1,0,0,0,0,0,1
2562,64.7,2,0,0,1,0,0,1,0,0,0,1
2562,76.7,2,1,0,0,0,1,0,0,0,0,1
2562,84.1,2,1,0,0,1,0,0,0,0,0,1
2562,68.2,2,1,0,0,0,0,1,0,0,0,1
2563,75.5,2,0,1,0,0,1,0,1,0,0,0
2563,83.2,2,0,1,0,1,0,0,1,0,0,0
2563,67,2,0,1,0,0,0,1,1,0,0,0
2563,73.7,2,0,0,1,0,1,0,1,0,0,0
2563,82.2,2,0,0,1,1,0,0,1,0,0,0
2563,64.9,2,0,0,1,0,0,1,1,0,0,0
2563,76.7,2,1,0,0,0,1,0,1,0,0,0
2563,83.7,2,1,0,0,1,0,0,1,0,0,0
2563,68.5,2,1,0,0,0,0,1,1,0,0,0
2563,76.3,2,0,1,0,0,1,0,0,1,0,0
2563,84.6,2,0,1,0,1,0,0,0,1,0,0
2563,67,2,0,1,0,0,0,1,0,1,0,0
2563,74.2,2,0,0,1,0,1,0,0,1,0,0
2563,82.6,2,0,0,1,1,0,0,0,1,0,0
2563,65.3,2,0,0,1,0,0,1,0,1,0,0
2563,77.7,2,1,0,0,0,1,0,0,1,0,0
2563,85.7,2,1,0,0,1,0,0,0,1,0,0
2563,68.2,2,1,0,0,0,0,1,0,1,0,0
2563,77.6,2,0,1,0,0,1,0,0,0,1,0
2563,85.3,2,0,1,0,1,0,0,0,0,1,0
2563,68.9,2,0,1,0,0,0,1,0,0,1,0
2563,75.2,2,0,0,1,0,1,0,0,0,1,0
2563,83.6,2,0,0,1,1,0,0,0,0,1,0
2563,66.3,2,0,0,1,0,0,1,0,0,1,0
2563,79.1,2,1,0,0,0,1,0,0,0,1,0
2563,86.3,2,1,0,0,1,0,0,0,0,1,0
2563,70.7,2,1,0,0,0,0,1,0,0,1,0
2556,63.8,3,0,1,0,0,1,0,1,0,0,0
2556,73.1,3,0,1,0,1,0,0,1,0,0,0
2556,53,3,0,1,0,0,0,1,1,0,0,0
2556,62.4,3,0,0,1,0,1,0,1,0,0,0
2556,70.7,3,0,0,1,1,0,0,1,0,0,0
2556,53.4,3,0,0,1,0,0,1,1,0,0,0
2556,64.4,3,1,0,0,0,1,0,1,0,0,0
2556,74.3,3,1,0,0,1,0,0,1,0,0,0
2556,52.7,3,1,0,0,0,0,1,1,0,0,0
2556,64.5,3,0,1,0,0,1,0,0,1,0,0
2556,54.2,3,0,1,0,0,0,1,0,1,0,0
2556,62.6,3,0,0,1,0,1,0,0,1,0,0
2556,70.4,3,0,0,1,1,0,0,0,1,0,0
2556,54.1,3,0,0,1,0,0,1,0,1,0,0
2556,65.5,3,1,0,0,0,1,0,0,1,0,0
2556,75.1,3,1,0,0,1,0,0,0,1,0,0
2556,54.2,3,1,0,0,0,0,1,0,1,0,0
2556,63.8,3,0,1,0,0,1,0,0,0,1,0
2556,73.4,3,0,1,0,1,0,0,0,0,1,0
2556,52.9,3,0,1,0,0,0,1,0,0,1,0
2556,62.7,3,0,0,1,0,1,0,0,0,1,0
2556,71.1,3,0,0,1,1,0,0,0,0,1,0
2556,53.3,3,0,0,1,0,0,1,0,0,1,0
2556,64.3,3,1,0,0,0,1,0,0,0,1,0
2556,74.6,3,1,0,0,1,0,0,0,0,1,0
2556,52.8,3,1,0,0,0,0,1,0,0,1,0
2556,63.7,3,0,1,0,0,1,0,0,0,0,1
2556,73.2,3,0,1,0,1,0,0,0,0,0,1
2556,53.1,3,0,1,0,0,0,1,0,0,0,1
2556,61.7,3,0,0,1,0,1,0,0,0,0,1
2556,69.7,3,0,0,1,1,0,0,0,0,0,1
2556,52.9,3,0,0,1,0,0,1,0,0,0,1
2556,64.6,3,1,0,0,0,1,0,0,0,0,1
2556,74.8,3,1,0,0,1,0,0,0,0,0,1
2556,53.1,3,1,0,0,0,0,1,0,0,0,1
2557,62.9,3,0,1,0,0,1,0,1,0,0,0
2557,73,3,0,1,0,1,0,0,1,0,0,0
2557,51.6,3,0,1,0,0,0,1,1,0,0,0
2557,63.3,3,0,0,1,0,1,0,1,0,0,0
2557,72.3,3,0,0,1,1,0,0,1,0,0,0
2557,53.5,3,0,0,1,0,0,1,1,0,0,0
2557,62.6,3,1,0,0,0,1,0,1,0,0,0
2557,73.5,3,1,0,0,1,0,0,1,0,0,0
2557,50.1,3,1,0,0,0,0,1,1,0,0,0
2557,63,3,0,1,0,0,1,0,0,1,0,0
2557,72.9,3,0,1,0,1,0,0,0,1,0,0
2557,51.8,3,0,1,0,0,0,1,0,1,0,0
2557,62.8,3,0,0,1,0,1,0,0,1,0,0
2557,71.3,3,0,0,1,1,0,0,0,1,0,0
2557,53.1,3,0,0,1,0,0,1,0,1,0,0
2557,63.2,3,1,0,0,0,1,0,0,1,0,0
2557,74.1,3,1,0,0,1,0,0,0,1,0,0
2557,50.8,3,1,0,0,0,0,1,0,1,0,0
2557,63.2,3,0,1,0,0,1,0,0,0,1,0
2557,72.3,3,0,1,0,1,0,0,0,0,1,0
2557,53.2,3,0,1,0,0,0,1,0,0,1,0
2557,70.6,3,0,0,1,1,0,0,0,0,1,0
2557,54.2,3,0,0,1,0,0,1,0,0,1,0
2557,63.5,3,1,0,0,0,1,0,0,0,1,0
2557,73.6,3,1,0,0,1,0,0,0,0,1,0
2557,52.4,3,1,0,0,0,0,1,0,0,1,0
2557,63.1,3,0,1,0,0,1,0,0,0,0,1
2557,72.5,3,0,1,0,1,0,0,0,0,0,1
2557,52.6,3,0,1,0,0,0,1,0,0,0,1
2557,63,3,0,0,1,0,1,0,0,0,0,1
2557,71,3,0,0,1,1,0,0,0,0,0,1
2557,54.4,3,0,0,1,0,0,1,0,0,0,1
2557,63.2,3,1,0,0,0,1,0,0,0,0,1
2557,73.6,3,1,0,0,1,0,0,0,0,0,1
2557,51.2,3,1,0,0,0,0,1,0,0,0,1
2558,62.5,3,0,1,0,0,1,0,1,0,0,0
2558,71.8,3,0,1,0,1,0,0,1,0,0,0
2558,51.9,3,0,1,0,0,0,1,1,0,0,0
2558,63.2,3,0,0,1,0,1,0,1,0,0,0
2558,71.1,3,0,0,1,1,0,0,1,0,0,0
2558,54.2,3,0,0,1,0,0,1,1,0,0,0
2558,62,3,1,0,0,0,1,0,1,0,0,0
2558,72.4,3,1,0,0,1,0,0,1,0,0,0
2558,50,3,1,0,0,0,0,1,1,0,0,0
2558,62.4,3,0,1,0,0,1,0,0,1,0,0
2558,71.1,3,0,1,0,1,0,0,0,1,0,0
2558,52.5,3,0,1,0,0,0,1,0,1,0,0
2558,62.9,3,0,0,1,0,1,0,0,1,0,0
2558,71.1,3,0,0,1,1,0,0,0,1,0,0
2558,54,3,0,0,1,0,0,1,0,1,0,0
2558,61.9,3,1,0,0,0,1,0,0,1,0,0
2558,71.1,3,1,0,0,1,0,0,0,1,0,0
2558,51.3,3,1,0,0,0,0,1,0,1,0,0
2558,62.8,3,0,1,0,0,1,0,0,0,1,0
2558,71.8,3,0,1,0,1,0,0,0,0,1,0
2558,52.5,3,0,1,0,0,0,1,0,0,1,0
2558,62.5,3,0,0,1,0,1,0,0,0,1,0
2558,71.5,3,0,0,1,1,0,0,0,0,1,0
2558,52.3,3,0,0,1,0,0,1,0,0,1,0
2558,63.1,3,1,0,0,0,1,0,0,0,1,0
2558,72.1,3,1,0,0,1,0,0,0,0,1,0
2558,52.7,3,1,0,0,0,0,1,0,0,1,0
2558,63.2,3,0,1,0,0,1,0,0,0,0,1
2558,72.6,3,0,1,0,1,0,0,0,0,0,1
2558,52.5,3,0,1,0,0,0,1,0,0,0,1
2558,62.9,3,0,0,1,0,1,0,0,0,0,1
2558,70.8,3,0,0,1,1,0,0,0,0,0,1
2558,63.5,3,1,0,0,0,1,0,0,0,0,1
2558,74.1,3,1,0,0,1,0,0,0,0,0,1
2558,51.4,3,1,0,0,0,0,1,0,0,0,1
2559,63.4,3,0,1,0,0,1,0,1,0,0,0
2559,72.4,3,0,1,0,1,0,0,1,0,0,0
2559,53,3,0,1,0,0,0,1,1,0,0,0
2559,63.6,3,0,0,1,0,1,0,1,0,0,0
2559,71.3,3,0,0,1,1,0,0,1,0,0,0
2559,55,3,0,0,1,0,0,1,1,0,0,0
2559,63.2,3,1,0,0,0,1,0,1,0,0,0
2559,73.1,3,1,0,0,1,0,0,1,0,0,0
2559,51.4,3,1,0,0,0,0,1,1,0,0,0
2559,63.1,3,0,1,0,0,1,0,0,1,0,0
2559,71.8,3,0,1,0,1,0,0,0,1,0,0
2559,53.3,3,0,1,0,0,0,1,0,1,0,0
2559,63.5,3,0,0,1,0,1,0,0,1,0,0
2559,71.7,3,0,0,1,1,0,0,0,1,0,0
2559,54.6,3,0,0,1,0,0,1,0,1,0,0
2559,62.7,3,1,0,0,0,1,0,0,1,0,0
2559,72,3,1,0,0,1,0,0,0,1,0,0
2559,52.2,3,1,0,0,0,0,1,0,1,0,0
2559,63.2,3,0,1,0,0,1,0,0,0,1,0
2559,72.5,3,0,1,0,1,0,0,0,0,1,0
2559,52.8,3,0,1,0,0,0,1,0,0,1,0
2559,63.1,3,0,0,1,0,1,0,0,0,1,0
2559,71.7,3,0,0,1,1,0,0,0,0,1,0
2559,53.6,3,0,0,1,0,0,1,0,0,1,0
2559,63.4,3,1,0,0,0,1,0,0,0,1,0
2559,73.2,3,1,0,0,1,0,0,0,0,1,0
2559,52.2,3,1,0,0,0,0,1,0,0,1,0
2559,62.7,3,0,1,0,0,1,0,0,0,0,1
2559,72.3,3,0,1,0,1,0,0,0,0,0,1
2559,51.7,3,0,1,0,0,0,1,0,0,0,1
2559,63.2,3,0,0,1,0,1,0,0,0,0,1
2559,71.9,3,0,0,1,1,0,0,0,0,0,1
2559,53.3,3,0,0,1,0,0,1,0,0,0,1
2559,62.4,3,1,0,0,0,1,0,0,0,0,1
2559,72.7,3,1,0,0,1,0,0,0,0,0,1
2559,50.4,3,1,0,0,0,0,1,0,0,0,1
2560,63.2,3,0,1,0,0,1,0,1,0,0,0
2560,72.5,3,0,1,0,1,0,0,1,0,0,0
2560,52.6,3,0,1,0,0,0,1,1,0,0,0
2560,62.7,3,0,0,1,0,1,0,1,0,0,0
2560,70.6,3,0,0,1,1,0,0,1,0,0,0
2560,53.7,3,0,0,1,0,0,1,1,0,0,0
2560,63.5,3,1,0,0,0,1,0,1,0,0,0
2560,51.7,3,1,0,0,0,0,1,1,0,0,0
2560,62.8,3,0,1,0,0,1,0,0,1,0,0
2560,71.8,3,0,1,0,1,0,0,0,1,0,0
2560,52.3,3,0,1,0,0,0,1,0,1,0,0
2560,62.7,3,0,0,1,0,1,0,0,1,0,0
2560,70.9,3,0,0,1,1,0,0,0,1,0,0
2560,53.3,3,0,0,1,0,0,1,0,1,0,0
2560,62.9,3,1,0,0,0,1,0,0,1,0,0
2560,72.4,3,1,0,0,1,0,0,0,1,0,0
2560,51.6,3,1,0,0,0,0,1,0,1,0,0
2560,62.9,3,0,1,0,0,1,0,0,0,1,0
2560,72.5,3,0,1,0,1,0,0,0,0,1,0
2560,51.7,3,0,1,0,0,0,1,0,0,1,0
2560,62.8,3,0,0,1,0,1,0,0,0,1,0
2560,71.4,3,0,0,1,1,0,0,0,0,1,0
2560,52.9,3,0,0,1,0,0,1,0,0,1,0
2560,63,3,1,0,0,0,1,0,0,0,1,0
2560,73.4,3,1,0,0,1,0,0,0,0,1,0
2560,50.8,3,1,0,0,0,0,1,0,0,1,0
2560,62.4,3,0,1,0,0,1,0,0,0,0,1
2560,71.9,3,0,1,0,1,0,0,0,0,0,1
2560,51.3,3,0,1,0,0,0,1,0,0,0,1
2560,62.2,3,0,0,1,0,1,0,0,0,0,1
2560,71.1,3,0,0,1,1,0,0,0,0,0,1
2560,51.8,3,0,0,1,0,0,1,0,0,0,1
2560,62.5,3,1,0,0,0,1,0,0,0,0,1
2560,72.5,3,1,0,0,1,0,0,0,0,0,1
2560,50.9,3,1,0,0,0,0,1,0,0,0,1
2561,63,3,0,1,0,0,1,0,1,0,0,0
2561,72.8,3,0,1,0,1,0,0,1,0,0,0
2561,51.7,3,0,1,0,0,0,1,1,0,0,0
2561,63.2,3,0,0,1,0,1,0,1,0,0,0
2561,72,3,0,0,1,1,0,0,1,0,0,0
2561,53.2,3,0,0,1,0,0,1,1,0,0,0
2561,62.8,3,1,0,0,0,1,0,1,0,0,0
2561,73.5,3,1,0,0,1,0,0,1,0,0,0
2561,50.6,3,1,0,0,0,0,1,1,0,0,0
2561,63,3,0,1,0,0,1,0,0,1,0,0
2561,71.9,3,0,1,0,1,0,0,0,1,0,0
2561,52.8,3,0,1,0,0,0,1,0,1,0,0
2561,63.2,3,0,0,1,0,1,0,0,1,0,0
2561,71.5,3,0,0,1,1,0,0,0,1,0,0
2561,53.9,3,0,0,1,0,0,1,0,1,0,0
2561,62.8,3,1,0,0,0,1,0,0,1,0,0
2561,72.3,3,1,0,0,1,0,0,0,1,0,0
2561,51.8,3,1,0,0,0,0,1,0,1,0,0
2561,73,3,0,1,0,1,0,0,0,0,1,0
2561,52.9,3,0,1,0,0,0,1,0,0,1,0
